ID,seed_noun,source,translation,human eval,to_keep,prompt,response
352.0,producers,Liability will ensure that producers are careful about how they produce.,"Haftung wird sicherstellen, dass Produzenten vorsichtig sind, wie sie produzieren.",1,1.0,"
If the following sentence contains the German translation for the English word 'producers', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Haftung wird sicherstellen, dass Produzenten vorsichtig sind, wie sie produzieren.'
",The German translation for the English word 'producers' in the sentence is 'Produzenten' which displays a Masculine gender.
353.0,producers,"I sympathise with producers, because design costs money.","Ich habe Verständnis für Produzenten, weil Design Geld kostet.",1,1.0,"
If the following sentence contains the German translation for the English word 'producers', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Ich habe Verständnis für Produzenten, weil Design Geld kostet.'
","The German translation for the English word 'producers' is 'Produzenten', which displays Masculine gender."
354.0,producers,Obviously we cannot simply take these producers' and their families' daily bread away without offering them an acceptable alternative.,"Offensichtlich dürfen wir diesen Produzenten und ihren Familien nicht einfach das tägliche Brot wegnehmen, ohne ihnen eine akzeptable Alternative anzubieten.",,0.0,N/A,N/A
355.0,producers,"Mr President, I would firstly like to express my gratitude to the Committee on Petitions for its hard work following the complaint brought by the Spanish Federation of Associations of Producers and Exporters of Fruits, Vegetables, Flowers and Live Plants, based on the report published by OLAF, the European Anti-Fraud Office, in 2007.","Herr Präsident, ich möchte zunächst meiner Dankbarkeit gegenüber dem Petitionsausschuss für seine harte Arbeit im Anschluss an die Beschwerde der Spanischen Föderation der Verbände von Produzenten und Exporteuren von Obst, Gemüse, Blumen und lebenden Pflanzen Ausdruck verleihen, basierend auf dem Bericht des Europäischen Amtes für Betrugsbekämpfung OLAF von 2007.",,0.0,N/A,N/A
356.0,mood animators,,,,0.0,N/A,N/A
357.0,employers,"Therefore, in my opinion, two signatures are possibly the most important on the Davignon report, those of the representatives of the European trade unions and the employers.",Daher sind meiner Meinung nach die Unterschriften der Vertreter der europäischen Gewerkschaften und Arbeitgeber möglicherweise die wichtigsten auf dem Davignon-Bericht.,1,1.0,"
If the following sentence contains the German translation for the English word 'employers', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Daher sind meiner Meinung nach die Unterschriften der Vertreter der europäischen Gewerkschaften und Arbeitgeber möglicherweise die wichtigsten auf dem Davignon-Bericht.'
",The German translation for 'employers' in the sentence is 'Arbeitgeber'. It displays Masculine gender.
358.0,employers,"The European Parliament has already said that the parties concerned, namely small businesses, employers, employees, consumers and environmental groups do not have the funds or staff to keep abreast of everything happening in the standardisation field.","Das Europäische Parlament hat bereits gesagt, dass die betroffenen Parteien, nämlich kleine Unternehmen, Arbeitgeber, Arbeitnehmer, Verbraucher und Umweltgruppen, nicht über die Ressourcen oder das Personal verfügen, um auf dem Laufenden zu bleiben, was im Bereich der Standardisierung geschieht.",1,1.0,"
If the following sentence contains the German translation for the English word 'employers', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Das Europäische Parlament hat bereits gesagt, dass die betroffenen Parteien, nämlich kleine Unternehmen, Arbeitgeber, Arbeitnehmer, Verbraucher und Umweltgruppen, nicht über die Ressourcen oder das Personal verfügen, um auf dem Laufenden zu bleiben, was im Bereich der Standardisierung geschieht.'
",The German translation for 'employers' in the sentence is 'Arbeitgeber'. It displays Masculine gender.
359.0,employers,Why are the employers satisfied?,Warum sind die Arbeitgeber zufrieden?,1,1.0,"
If the following sentence contains the German translation for the English word 'employers', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Warum sind die Arbeitgeber zufrieden?'
",The German translation for 'employers' in the sentence is 'Arbeitgeber' which displays Masculine gender.
360.0,employers,The proposal aims to prevent the exploitation of illegally staying third-country nationals by employers and to strengthen the rights of workers.,"Der Vorschlag zielt darauf ab, die Ausbeutung von illegal in einem Drittland aufenthaltsberechtigten Personen durch Arbeitgeber zu verhindern und die Rechte der Arbeitnehmer zu stärken.",,0.0,N/A,N/A
361.0,employers,This report disgracefully calls for employers to be able to terminate apprenticeship contracts should the apprentices be deemed unsuited to their employment.,"Dieser Bericht ruft beschämenderweise dazu auf, dass Arbeitgeber Lehrlingsverträge kündigen dürfen, falls die Lehrlinge als ungeeignet für ihren Job angesehen werden.",,0.0,N/A,N/A
362.0,experts,"It is unfortunate that even experts have been unable to state whether the directive will promote innovation in small and medium-sized enterprises, or whether it will in fact put obstacles in their way and hamper innovation.","Es ist bedauerlich, dass selbst Experten nicht sagen können, ob die Richtlinie die Innovation in kleinen und mittleren Unternehmen fördern wird oder ob sie tatsächlich Hindernisse auf ihrem Weg errichtet und die Innovation beeinträchtigt.",1,1.0,"
If the following sentence contains the German translation for the English word 'experts', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Es ist bedauerlich, dass selbst Experten nicht sagen können, ob die Richtlinie die Innovation in kleinen und mittleren Unternehmen fördern wird oder ob sie tatsächlich Hindernisse auf ihrem Weg errichtet und die Innovation beeinträchtigt.'
",Masculine
363.0,experts,"During this hitherto unique cyber attack against an independent state, Estonian IT specialists were supported by experts from both the European Union and beyond.",Während dieses bislang einzigartigen Cyberangriffs auf einen unabhängigen Staat wurden estnische IT-Spezialisten von Experten sowohl aus der Europäischen Union als auch darüber hinaus unterstützt.,1,1.0,"
If the following sentence contains the German translation for the English word 'experts', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Während dieses bislang einzigartigen Cyberangriffs auf einen unabhängigen Staat wurden estnische IT-Spezialisten von Experten sowohl aus der Europäischen Union als auch darüber hinaus unterstützt.'
",The German translation for 'experts' in the sentence is 'Experten' which displays Masculine gender.
364.0,experts,"The delay has occurred not because of political problems but because of technical problems, and all the Member States have been made aware of them through their national experts cooperating in the Technical Committee.","Die Verzögerung ist nicht wegen politischer Probleme, sondern aufgrund technischer Probleme aufgetreten, und alle Mitgliedstaaten wurden durch ihre nationalen Experten, die im Technischen Ausschuss zusammenarbeiten, darüber informiert.",1,1.0,"
If the following sentence contains the German translation for the English word 'experts', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Die Verzögerung ist nicht wegen politischer Probleme, sondern aufgrund technischer Probleme aufgetreten, und alle Mitgliedstaaten wurden durch ihre nationalen Experten, die im Technischen Ausschuss zusammenarbeiten, darüber informiert.'
",Masculine
365.0,experts,"In this, their second report, the experts tell us that Italy is financed by the Cohesion Fund, that the ERDF and the Social Fund represent two-thirds of the Structural Funds and that the principles of additionality and complementarity in the Structural Funds come to the same thing. They tell us that the farming lobby is forcing us to finance rural development through the EAGGF-Guarantee and that the principle of partnership only applies to the Commission and to the Member States.","In diesem, ihrem zweiten Bericht, sagen uns die Experten, dass Italien durch den Kohäsionsfonds finanziert wird, dass der EFRE und der Sozialfonds zwei Drittel der Strukturfonds ausmachen und dass die Grundsätze der Zusätzlichkeit und der Komplementarität bei den Strukturfonds dasselbe bedeuten. Sie sagen uns, dass die Agrarlobby uns dazu zwingt, die ländliche Entwicklung durch den ELER-Garantiefonds zu finanzieren und dass das Partnerschaftsprinzip nur für die Kommission und die Mitgliedstaaten gilt.",,0.0,N/A,N/A
366.0,experts,The ECSC currently derives all its expertise from outside experts.,Die EGKS bezieht derzeit ihr gesamtes Fachwissen von externen Experten.,,0.0,N/A,N/A
367.0,specialists,"This important point is all too often lost in obscurity and the research work then becomes independent of outside control, serving to benefit only a few specialists and even carrying the risk of becoming antidemocratic and contributing to its own alienation.","Dieser wichtige Punkt geht allzu oft in der Dunkelheit verloren und die Forschungsarbeit wird dann unabhängig von externer Kontrolle, wobei nur wenige Spezialisten davon profitieren und sogar das Risiko besteht, antidemokratisch zu werden und zur eigenen Entfremdung beizutragen.",1,1.0,"
If the following sentence contains the German translation for the English word 'specialists', tell me which overt gender it displays among Masculine, Feminine, Gender-Neutral, or Gender-Inclusive. If no translation is found, reply with None.
Sentence: 'Dieser wichtige Punkt geht allzu oft in der Dunkelheit verloren und die Forschungsarbeit wird dann unabhängig von externer Kontrolle, wobei nur wenige Spezialisten davon profitieren und sogar das Risiko besteht, antidemokratisch zu werden und zur eigenen Entfremdung beizutragen.'
","The German translation for the English word 'specialists' is 'Spezialisten', which is Masculine."
